idshopi,id_variant,sku_variant,barcode_shopi,inventoryquantity_shopi,inventoryitemid,inventorylevelsid,id_products,title_shopi,tags_shopi,vendor_shopi,status_shopi,published_shopi,sku_shopi,sku,tags,sku.1,margen_db,costo_db,margen_comparacion_db,duplicate,pausa,precio,precio_comparacion
8563217301781,gid://shopify/ProductVariant/46298840858901,466950,40858901,47,gid://shopify/InventoryItem/48353247133973,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48353247133973,8563217301781,Regadera Ducha Metal Cuadrada 30Cm-Cromo Tubo,"['Baños', 'Kit Ducha']",Pamo,ACTIVE,ACTIVE,466950,466950,MercadoLibre,466950,0.0,0,0.0,,,0.0,0.0
8563336347925,gid://shopify/ProductVariant/46299268219157,466971,68219157,14,gid://shopify/InventoryItem/48353675149589,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48353675149589,8563336347925,Regadera Tubo Duchatelefono Desviador y Sport,"['Baños', 'Kit Ducha']",Pamo,ACTIVE,ACTIVE,466971,466971,MercadoLibre,466971,0.0,0,0.0,,,0.0,0.0
8545586479381,gid://shopify/ProductVariant/46227282657557,AD-JTF05101,AD-JTF05101,-1,gid://shopify/InventoryItem/48281504842005,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281504842005,8545586479381,Llave Pedal Alto Tráfico Institucional,"['grifería', 'Institucional', 'Pedal']",PAMO-44,ACTIVE,ACTIVE,AD-JTF05101,AD-JTF05101,MercadoLibre,AD-JTF05101,0.0,0,0.0,,,0.0,0.0
8545600897301,gid://shopify/ProductVariant/46227318800661,HS-6107-2GT,HS-6107-2GT,0,gid://shopify/InventoryItem/48281540985109,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281540985109,8545600897301,Monocontrol Ducha Cuadrado Acabado Dorado,"['Baños', 'Grifería Ducha', 'Monocontrol']",PAMO,ACTIVE,ACTIVE,HS-6107-2GT,HS-6107-2GT,MercadoLibre,HS-6107-2GT,0.0,0,0.0,,,0.0,0.0
8580130898197,gid://shopify/ProductVariant/46353240326421,473335,40326421,-8,gid://shopify/InventoryItem/48407863623957,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48407863623957,8580130898197,Kit Grifería Industrial Pedal y Dispensador Toallas,"['grifería', 'Institucional', 'KIT', 'Pedal']",KIT,DRAFT,DRAFT,473335,473335,MercadoLibre,473335,0.0,0,0.0,,,0.0,0.0
8585088041237,gid://shopify/ProductVariant/46366956978453,468946,56978453,22,gid://shopify/InventoryItem/48421581553941,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48421581553941,8585088041237,Kit Grifería Ducha+Monocoltrol Ducha Metal,"['Baños', 'Kit', 'Kit Ducha']",Pamo,DRAFT,DRAFT,468946,468946,MercadoLibre,468946,0.0,0,0.0,,,0.0,0.0
8574072750357,gid://shopify/ProductVariant/47695773139221,468922,,1,gid://shopify/InventoryItem/49672244166933,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49672244166933,8574072750357,Kit Grifería Ducha + Regadera Cuadrada Lujo+ Monocontrol ducha,"['Baños', 'Kit', 'Kit Ducha']",Pamo,ACTIVE,ACTIVE,468922,468922,MercadoLibre,468922,0.0,0,0.0,,,0.0,0.0
8578732523797,gid://shopify/ProductVariant/46347933647125,473236,33647125,0,gid://shopify/InventoryItem/48402554618133,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48402554618133,8578732523797,Juego Accesorios Baño 6 piezas Aluminio,"['Accesorios Baño', 'Baños', 'Kit Accesorio']",Pamo,ACTIVE,ACTIVE,473236,473236,MercadoLibre,473236,0.0,0,0.0,,,0.0,0.0
8545600667925,gid://shopify/ProductVariant/46227317784853,HS-5001-3A,HS-5001-3A,0,gid://shopify/InventoryItem/48281539969301,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281539969301,8545600667925,Grifería Monocontrol Cambridge Cromada,"['Baños', 'Grifería Lavamanos']",PAMO,ACTIVE,ACTIVE,HS-5001-3A,HS-5001-3A,MercadoLibre,HS-5001-3A,0.0,0,0.0,,,0.0,0.0
8545601945877,gid://shopify/ProductVariant/46227324731669,IRISBLACK,IRISBLACK,-5,gid://shopify/InventoryItem/48281546653973,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281546653973,8545601945877,Grifería Monocontrol Alta Iris Acero Black,"['Baños', 'Grifería Lavamanos', 'Monocontrol']",PAMO,ACTIVE,ACTIVE,IRISBLACK,IRISBLACK,MercadoLibre,IRISBLACK,0.0,0,0.0,,,0.0,0.0
8568840192277,gid://shopify/ProductVariant/46320658350357,MNPR1108C,58350357,0,gid://shopify/InventoryItem/48375189012757,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48375189012757,8568840192277,Grifería Industrial para Lavaplatos Alto Tráfico Poste Medio,"['INDUSTRIAL', 'Institucional']",Pamo,ACTIVE,ACTIVE,MNPR1108C,MNPR1108C,MercadoLibre,MNPR1108C,0.0,0,0.0,,,0.0,0.0
8568962875669,gid://shopify/ProductVariant/46321005265173,MNPR1108C- AO,05265173,0,gid://shopify/InventoryItem/48375536091413,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48375536091413,8568962875669,Grifería Industrial para Lavaplatos Doble salida Mediano,"['INDUSTRIAL', 'Institucional']",Pamo,ACTIVE,ACTIVE,MNPR1108C- AO,MNPR1108C- AO,MercadoLibre,MNPR1108C- AO,0.0,0,0.0,,,0.0,0.0
8545548697877,gid://shopify/ProductVariant/47926256632085,115,7707182675549,1,gid://shopify/InventoryItem/49903481848085,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903481848085,8545548697877,Grifería Ducha Monocontrol Cromo Alta Eficiencia,"['Baños', 'GRIFERÍA DUCHA', 'Grifería Lavamanos', 'Monocontrol']",BOCCHERINI,ACTIVE,ACTIVE,115,115,MercadoLibre,115,0.0,0,0.0,,,0.0,0.0
8566258270485,gid://shopify/ProductVariant/46309961793813,466977,61793813,0,gid://shopify/InventoryItem/48364356600085,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48364356600085,8566258270485,Conjunto Grifería Ducha Y Regadera 30Cms Redonda,"['Baños', 'Kits Duchas']",PAMO,DRAFT,DRAFT,466977,466977,MercadoLibre,466977,0.0,0,0.0,,,0.0,0.0
8545623277845,gid://shopify/ProductVariant/47926221340949,SM-2101110,7707180672999,0,gid://shopify/InventoryItem/49903446524181,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903446524181,8545623277845,Ducha Gold Super auto Blanca 120V sin Manguera,"['Baños', 'DUCHAS', 'Duchas Eléctricas']",BOCCHERINI,ACTIVE,ACTIVE,SM-2101110,SM-2101110,MercadoLibre,SM-2101110,0.0,0,0.0,,,0.0,0.0
8545048494357,gid://shopify/ProductVariant/46224793862421,PAMO_6615A,PAMO_6615A,195,gid://shopify/InventoryItem/48279007133973,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48279007133973,8545048494357,Válvula Pedal Alto Tráfico Institucional Manos Libres,"['grifería', 'Institucional', 'Pedal']",PAMO-39,ACTIVE,ACTIVE,PAMO_6615A,PAMO_6615A,MercadoLibre,PAMO_6615A,0.0,0,0.0,,,0.0,0.0
8120299520277,gid://shopify/ProductVariant/47695770353941,C401,,0,gid://shopify/InventoryItem/49672241512725,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49672241512725,8120299520277,Conjunto Grifería Monocontrol Baño Metálica Alta Resistencia,"['Baños', 'Grifería Ducha', 'Monocontrol']",Pamo,DRAFT,DRAFT,C401,C401,MercadoLibre,C401,0.0,0,0.0,,,0.0,0.0
8014927560981,gid://shopify/ProductVariant/47953208344853,31-013-99,7707246750241,12,gid://shopify/InventoryItem/49930897096981,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49930897096981,8014927560981,Percha Salento Cromado,"['Accesorios Baño', 'Baños', 'MercadoLibre', 'PERCHERO', 'sincronizacioninventariomercadolibre']",ELASTOMEROS,ACTIVE,ACTIVE,31-013-99,31-013-99,MercadoLibre,31-013-99,0.0,0,0.0,,,0.0,0.0
8545604927765,gid://shopify/ProductVariant/46227339641109,JP-084,JP-084,0,gid://shopify/InventoryItem/48281561825557,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281561825557,8545604927765,Grifería Orinal Push Cromada,['Grifería Push'],PAMO,ACTIVE,ACTIVE,JP-084,JP-084,MercadoLibre,JP-084,0.0,0,0.0,,,0.0,0.0
8545545322773,gid://shopify/ProductVariant/46227185598741,01-1503-11,01-1503-11,-1,gid://shopify/InventoryItem/48281407783189,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281407783189,8545545322773,Grifería Mezclador Lavamanos 8¨Piana,"['Baños', 'Grifería Baños', 'mezclador']",PAMO,ACTIVE,ACTIVE,01-1503-11,01-1503-11,MercadoLibre,01-1503-11,0.0,0,0.0,,,0.0,0.0
8545553973525,gid://shopify/ProductVariant/46227205095701,1620215,1620215,0,gid://shopify/InventoryItem/48281427280149,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281427280149,8545553973525,Grifería Lavamanos Baja Negra,"['agua fría', 'Baños', 'Grifería Baños']",UNITEC,DRAFT,DRAFT,1620215,1620215,MercadoLibre,1620215,0.0,0,0.0,,,0.0,0.0
8545598341397,gid://shopify/ProductVariant/46227313197333,HC005Z,HC005Z,1,gid://shopify/InventoryItem/48281535381781,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281535381781,8545598341397,Grifería Luxury 15.2x14 cm Sensor Cromada,"['Grifería Lavamanos', 'Grifería Sensor', 'Institucional']",PAMO,ACTIVE,ACTIVE,HC005Z,HC005Z,MercadoLibre,HC005Z,0.0,0,0.0,,,0.0,0.0
8545631863061,gid://shopify/ProductVariant/47926264365333,YW120-07,7707180677840,0,gid://shopify/InventoryItem/49903489548565,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903489548565,8545631863061,Grifería Sensor Recta 14.5*17cm Negra,"['grifería', 'Institucional', 'Sensor']",PAMO-2,ACTIVE,ACTIVE,YW120-07,YW120-07,MercadoLibre,YW120-07,0.0,0,0.0,,,0.0,0.0
8545631830293,gid://shopify/ProductVariant/47926262726933,YW120-01,7707180677864,1,gid://shopify/InventoryItem/49903487353109,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903487353109,8545631830293,Grifería Sensor Recta 14.5*17cm Blanca,"['grifería', 'Institucional', 'Sensor']",PAMO-2,ACTIVE,ACTIVE,YW120-01,YW120-01,MercadoLibre,YW120-01,0.0,0,0.0,,,0.0,0.0
7602815008934,gid://shopify/ProductVariant/47953208049941,31-007-99,7707246750227,3,gid://shopify/InventoryItem/49930896802069,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49930896802069,7602815008934,Accesorio Jabonera Plástica de Lujo,"['Accesorios Baño', 'Baños', 'JABONERA']",ELASTOMEROS,ACTIVE,ACTIVE,31-007-99,31-007-99,MercadoLibre,31-007-99,0.0,0,0.0,,,0.0,0.0
8545592082709,gid://shopify/ProductVariant/48037292212501,DF-1001,7707692864059,35,gid://shopify/InventoryItem/50015834013973,gid://shopify/InventoryLevel/101436129446?inventory_item_id=50015834013973,8545592082709,Tubo Regadera Tipo L Acero inoxidable,"['Accesorios Baño', 'Baños', 'Duchas', 'Tubos']",PAMO,ACTIVE,ACTIVE,DF-1001,DF-1001,MercadoLibre,DF-1001,0.0,0,0.0,,,0.0,0.0
8545592082709,gid://shopify/ProductVariant/48037292245269,ZW-R-40B,,4,gid://shopify/InventoryItem/50015834046741,gid://shopify/InventoryLevel/101436129446?inventory_item_id=50015834046741,8545592082709,Tubo Regadera Tipo L Acero inoxidable,"['Accesorios Baño', 'Baños', 'Duchas', 'Tubos']",PAMO,ACTIVE,ACTIVE,ZW-R-40B,ZW-R-40B,MercadoLibre,ZW-R-40B,0.0,0,0.0,,,0.0,0.0
8545543749909,gid://shopify/ProductVariant/46227183239445,01-0811-11,7703231010949,3,gid://shopify/InventoryItem/48281405423893,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281405423893,8545543749909,Mezclador Lavamanos 4* Calima de Lujo,"['Baños', 'Bimando', 'Grifería Lavamanos']",PAMO,ACTIVE,ACTIVE,01-0811-11,01-0811-11,MercadoLibre,01-0811-11,0.0,0,0.0,,,0.0,0.0
8545633730837,gid://shopify/ProductVariant/47926276260117,YW432,7707766455657,-5,gid://shopify/InventoryItem/49903501443349,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903501443349,8545633730837,Teleducha Moderna 7 Funciones,"['Baño', 'BAÑOS', 'Duchas', 'TELÉFONO']",BOCCHERINI,ACTIVE,ACTIVE,YW432,YW432,MercadoLibre,YW432,0.0,0,0.0,,,0.0,0.0
8943099805973,gid://shopify/ProductVariant/47700222378261,31200201,31200201,0,gid://shopify/InventoryItem/49676712640789,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49676712640789,8943099805973,Barra Institucional 3.2x61cm Cromada,['Institucional'],Pamo,ACTIVE,ACTIVE,31200201,31200201,MercadoLibre,31200201,0.0,0,0.0,,,0.0,0.0
8895968215317,gid://shopify/ProductVariant/47522812297493,"120-C-07,BYJ-B002S,F6101-1",,-5,gid://shopify/InventoryItem/49498437648661,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49498437648661,8895968215317,Mezclador Lavamanos +Desagüe Negro+Sifón,"['Baños', 'Kit']",Pamo,ACTIVE,ACTIVE,"120-C-07,BYJ-B002S,F6101-1","120-C-07,BYJ-B002S,F6101-1",MercadoLibre,"120-C-07,BYJ-B002S,F6101-1",0.0,0,0.0,,,0.0,0.0
8545608630549,gid://shopify/ProductVariant/46227351634197,KTL1806,KTL1806,0,gid://shopify/InventoryItem/48281573818645,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281573818645,8545608630549,Grifería Lavamanos Monocontrol Cromada,"['Baños', 'Grifería Lavamanos']",PAMO,ACTIVE,ACTIVE,KTL1806,KTL1806,MercadoLibre,KTL1806,0.0,0,0.0,,,0.0,0.0
8545627799829,gid://shopify/ProductVariant/48069675942165,TXP-1309A-TI,,0,gid://shopify/InventoryItem/50048650314005,gid://shopify/InventoryLevel/101436129446?inventory_item_id=50048650314005,8545627799829,Manija Griferia Cuadra Metálica Cromo Palanca,"['BAÑO', 'Baños', 'Grifería Ducha', 'MANIJAS', 'Sencilla']",SMART,ACTIVE,ACTIVE,TXP-1309A-TI,TXP-1309A-TI,MercadoLibre,TXP-1309A-TI,0.0,0,0.0,True,,0.0,0.0
8545627799829,gid://shopify/ProductVariant/48069676859669,TXP-1309-MB,,0,gid://shopify/InventoryItem/50048651231509,gid://shopify/InventoryLevel/101436129446?inventory_item_id=50048651231509,8545627799829,Manija Griferia Cuadra Metálica Cromo Palanca,"['BAÑO', 'Baños', 'Grifería Ducha', 'MANIJAS', 'Sencilla']",SMART,ACTIVE,ACTIVE,TXP-1309-MB,TXP-1309-MB,MercadoLibre,TXP-1309-MB,0.0,0,0.0,True,,0.0,0.0
8545627865365,gid://shopify/ProductVariant/48056494063893,TXP-1309-MB,TXP-1309-MB,-2,gid://shopify/InventoryItem/50035387236629,gid://shopify/InventoryLevel/101436129446?inventory_item_id=50035387236629,8545627865365,Manija Cuadrada para Baño Negra De Lujo,"['BAÑO', 'Baños', 'Grifería Ducha', 'MANIJAS', 'Sencilla']",SMART,ACTIVE,ACTIVE,TXP-1309-MB,TXP-1309-MB,MercadoLibre,TXP-1309-MB,0.0,0,0.0,True,,0.0,0.0
8545633829141,gid://shopify/ProductVariant/46227413991701,ZW-40B,ZW-40B,0,gid://shopify/InventoryItem/48281636307221,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281636307221,8545633829141,Tubo Ducha Cuadrado Acero 40cm Negro,['Accesorios Baño'],PAMO,ACTIVE,ACTIVE,ZW-40B,ZW-40B,MercadoLibre,ZW-40B,0.0,0,0.0,,,0.0,0.0
8545627832597,gid://shopify/ProductVariant/46227400687893,TXP-1309A-TI,TXP-1309A-TI,0,gid://shopify/InventoryItem/48281623003413,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281623003413,8545627832597,Manija Griferia Cuadra Metálica Dorada,"['BAÑO', 'Baños', 'Grifería Ducha', 'MANIJAS', 'Sencilla']",SMART,ACTIVE,ACTIVE,TXP-1309A-TI,TXP-1309A-TI,MercadoLibre,TXP-1309A-TI,0.0,0,0.0,True,,0.0,0.0
8545598439701,gid://shopify/ProductVariant/46227313426709,HC027B,HC027B,35,gid://shopify/InventoryItem/48281535611157,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281535611157,8545598439701,Grifería Monocontrol Alta 30x9.5 cm Negro Mate,"['Baños', 'Grifería Lavamanos', 'Monocontrol']",PAMO,ACTIVE,ACTIVE,HC027B,HC027B,MercadoLibre,HC027B,0.0,0,0.0,,,0.0,0.0
8545611350293,gid://shopify/ProductVariant/47957935653141,MET-445,7592978397730,0,gid://shopify/InventoryItem/49935712289045,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49935712289045,8545611350293,Grifería Deluxe Monocontrol Abs Cromado,"['Baños', 'COCINA', 'Grifería Baños', 'GRIFERÍA COCINA', 'Monocontrol']",FERMETAL,ACTIVE,ACTIVE,MET-445,MET-445,MercadoLibre,MET-445,0.0,0,0.0,,,0.0,0.0
8545574551829,gid://shopify/ProductVariant/46227250938133,411213331,7706157670341,6,gid://shopify/InventoryItem/48281473122581,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281473122581,8545574551829,Grifería Mezclador Lavamanos Palanca Balta,"['Baños', 'Grifería Baños', 'mezclador']",PAMO,ACTIVE,ACTIVE,411213331,411213331,MercadoLibre,411213331,0.0,0,0.0,,,0.0,0.0
8545553809685,gid://shopify/ProductVariant/46227204931861,16165389,7706829805163,-5,gid://shopify/InventoryItem/48281427116309,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281427116309,8545553809685,Grifería Sensor Lavamanos Negra,"['Baños', 'Grifería Lavamanos', 'Sensor']",PAMO-53,DRAFT,DRAFT,16165389,16165389,MercadoLibre,16165389,0.0,0,0.0,,,0.0,0.0
8545590313237,gid://shopify/ProductVariant/46227296485653,CA1045551,7706157061606,0,gid://shopify/InventoryItem/48281518637333,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281518637333,8545590313237,Grifería Redonda Monocontrol Poste Alto Cromada,"['Baños', 'Grifería Baños', 'Monocontrol']",PAMO,ACTIVE,ACTIVE,CA1045551,CA1045551,MercadoLibre,CA1045551,0.0,0,0.0,,,0.0,0.0
8545597194517,gid://shopify/ProductVariant/47953205428501,GLMM021GR,10936341,7,gid://shopify/InventoryItem/49930894213397,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49930894213397,8545597194517,Grifo Lavamanos Brasil Oro Rosa,"['agua fría', 'Baños', 'Grifería Baños', 'GRIFERÍA LAVAMANOS', 'SENCILLA']",DISPROGRIFOS,DRAFT,DRAFT,GLMM021GR,GLMM021GR,MercadoLibre,GLMM021GR,0.0,0,0.0,,,0.0,0.0
7602899091622,gid://shopify/ProductVariant/45117551182101,924800001,7706157924802,151,gid://shopify/InventoryItem/47170396946709,gid://shopify/InventoryLevel/101436129446?inventory_item_id=47170396946709,7602899091622,Regadera Funcional Economizadora -Cromo,"['Baños', 'Duchas', 'Regadera']",Pamo,ACTIVE,ACTIVE,924800001,924800001,MercadoLibre,924800001,0.0,0,0.0,,,0.0,0.0
8545626947861,gid://shopify/ProductVariant/47953212309781,TRC-13X13,TRC-13X13,5,gid://shopify/InventoryItem/49930901061909,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49930901061909,8545626947861,Tapa Registro 13x13 Cm ABS Blanco,"['Accesorios Plomería', 'OTROS', 'Plomería', 'Tapa Registro']",FANALREJ,DRAFT,DRAFT,TRC-13X13,TRC-13X13,MercadoLibre,TRC-13X13,0.0,0,0.0,,,0.0,0.0
8969537257749,gid://shopify/ProductVariant/48035877617941,SECADORMINIPLATA,,0,gid://shopify/InventoryItem/50014437409045,gid://shopify/InventoryLevel/101436129446?inventory_item_id=50014437409045,8969537257749,Secador De Manos Mini Turbo Alta Potencia,"['Institucional', 'Secadores manos']",Pamo,ACTIVE,ACTIVE,SECADORMINIPLATA,SECADORMINIPLATA,MercadoLibre,SECADORMINIPLATA,0.0,0,0.0,,,0.0,0.0
7602898174118,gid://shopify/ProductVariant/47926272033045,YW130,7707180678052,2,gid://shopify/InventoryItem/49903497216277,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903497216277,7602898174118,Monocontrol Cromado Ajustable De Lujo,"['Cocina', 'GRIFERÍA COCINA', 'Grifería Cocinas', 'MONOCONTROL']",BOCCHERINI,ACTIVE,ACTIVE,YW130,YW130,MercadoLibre,YW130,0.0,0,0.0,,,0.0,0.0
8096215138581,gid://shopify/ProductVariant/47695769633045,10700302,10700302,0,gid://shopify/InventoryItem/49672240791829,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49672240791829,8096215138581,Grifería Monocontrol Ducha - Metálica,"['Baños', 'Grifería Ducha', 'Monocontrol']",Pamo,ACTIVE,ACTIVE,10700302,10700302,MercadoLibre,10700302,0.0,0,0.0,,,0.0,0.0
8827542012181,gid://shopify/ProductVariant/47926258598165,120-B,7707180673538,0,gid://shopify/InventoryItem/49903483781397,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903483781397,8827542012181,Grifería Lavamanos Monocontrol Tipo Cascada Cristal,"['Baños', 'Grifería Lavamanos', 'MONOCONTROL']",BOCCHERINI,ACTIVE,ACTIVE,120-B,120-B,MercadoLibre,120-B,0.0,0,0.0,,,0.0,0.0
8545601093909,gid://shopify/ProductVariant/46227319128341,HS-8525-1,HS-8525-1,3,gid://shopify/InventoryItem/48281541312789,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281541312789,8545601093909,Grifería Lavamanos Monocontrol Cuadrado,"['Baños', 'Grifería Lavamanos', 'Monocontrol']",PAMO,ACTIVE,ACTIVE,HS-8525-1,HS-8525-1,MercadoLibre,HS-8525-1,0.0,0,0.0,,,0.0,0.0
8120304337173,gid://shopify/ProductVariant/47926271246613,YW349-12,7707180673989,8,gid://shopify/InventoryItem/49903496429845,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903496429845,8120304337173,Mezclador Lavamanos Poste Alto Acero Inox Satín,"['Baños', 'Grifería Lavamanos', 'Monocontrol']",BOCCHERINI,ACTIVE,ACTIVE,YW349-12,YW349-12,MercadoLibre,YW349-12,0.0,0,0.0,,,0.0,0.0
8400469885205,gid://shopify/ProductVariant/45453028688149,TC-21023,TC-21023,264,gid://shopify/InventoryItem/47505932157205,gid://shopify/InventoryLevel/101436129446?inventory_item_id=47505932157205,8400469885205,Rejilla Piso Anti-olor Metálica Tipo Flor,['Rejillas de piso'],PAMO,ACTIVE,ACTIVE,TC-21023,TC-21023,MercadoLibre,TC-21023,0.0,0,0.0,,,0.0,0.0
8545581957397,gid://shopify/ProductVariant/46227269058837,8513,8513,0,gid://shopify/InventoryItem/48281490915605,gid://shopify/InventoryLevel/101436129446?inventory_item_id=48281490915605,8545581957397,Llave  Push Orinal Cromado,"['Grifería Push', 'Institucional']",PAMO,DRAFT,DRAFT,8513,8513,MercadoLibre,8513,0.0,0,0.0,,,0.0,0.0
8120305189141,gid://shopify/ProductVariant/47926264496405,YW269,7707180679691,1,gid://shopify/InventoryItem/49903489679637,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49903489679637,8120305189141,Grifo Lavamanos Alta Calidad De Lujo,"['Baños', 'Grifería Lavamanos', 'Monocontrol']",BOCCHERINI,ACTIVE,ACTIVE,YW269,YW269,MercadoLibre,YW269,0.0,0,0.0,,,0.0,0.0
8829827744021,gid://shopify/ProductVariant/47295017091349,P03-07,7707766454315,2,gid://shopify/InventoryItem/49282362442005,gid://shopify/InventoryLevel/101436129446?inventory_item_id=49282362442005,8829827744021,Manguera en PVC para teleducha Negra,"['Accesorios Baño', 'Baños']",Pamo,ACTIVE,ACTIVE,P03-07,P03-07,MercadoLibre,P03-07,0.0,0,0.0,,,0.0,0.0
